paragraphs,type,source_file
250Β) ΒΙΑΜΑΞ Α.Ε. Λεωφ. Αθηνών 40,,paper_391.md
"## γ) Τομέας Καπνού και ΑλκοόλΕπίσης οι επιθεωρητές Σ.Ε.Υ.Υ.Π συντονίζουν και εποπτεύουν το έργου επιθεώρησης και ελέγχου των φαρμακείων, φαρμακαποθηκών και εργοστασίων, το οποίο ασκείται από τις υπηρεσίες υγείας των Περιφερειών τον Εθνικό Οργανισμό Φαρμάκων (ΕΟΦ), ενώ συνεργάζονται και με την Γενική Διεύθυνση Οικονομικής Επιθεώρησης του Υπουργείου Οικονομικών.",,paper_760.md
3 3,,paper_137.md
"Δέκα χρόνια μένει η Μαρία στο Ναό. (Νόμοι άγραφοι απαγορεύουν να μείνει περισσότερο.) Στο μεταξύ οι γονείς της έχουν πεθάνει. Κι ο Ζαχαρίας την εμπιστεύεται σ' ένα μακρινό συγγενή του. Τον Ιωσήφ. Χήρος ο Ιωσήφ, με παιδιά. Την προσέχει όπως τα παιδιά του. Και τα παιδιά του τη σέβονται. Σαν αδερφή τους. Σαν μάνα.Περνά ο καιρός. Δεκαεπτά χρονών κιόλας η Μαρία. Στο σπίτι του Ιωσήφ κάνει όλες τις δουλειές. Γνέθει, υφαίνει, ράβει, σαν όλες τις καλές νοικοκυρές της Ναζαρέτ. Και φυσικά διαβάζει, όπως τον καιρό που ήταν στο Ναό.Κι εκεί πάνω στο διάβασμα, την επισκέπτεται ο Γαβριήλ. Ο άγγελος. Ήταν στο έβγα του Μάρτη. Την καλοχαιρετά.- Χαίρε Μαρία! Η ευλογημένη. Ξεχωριστή ανάμεσα σε όλες τις γυναίκες. Ο Κύριος είναι μαζί σου. Έρχομαι να σου αναγγείλω ότι εσένα διάλεξε να γίνεις μάνα του Υιού Του. Του Ιησού.Ἔχουσα θεοδόχον, η Παρθένος τὴν μήτραν, ἀνέδραμε πρὸς τὴν Ἐλισάβετ τὸ δὲ βρέφος ἐκείνης εὐθύς, ἐπιγνὸν τὸν ταύτης ἀσπασμόν, ἔχαιρε!Έχοντας η Παρθένος μέσα στη μήτρα της τον Θεό, έτρεξε προς την Ελισάβετ. Το βρέφος εκείνης (ο Ιωάννης) μόλις κατάλαβε τον χαιρετισμό της σκίρτησε από χαρά!",,paper_70.md
"## · ΚυκλοφορητήςΓια να λειτουργήσει ο κυκλοφορητής, δεν είναι αρκετή η εντολή από τον τερματικό διακόπτη της βάνας. Πρέπει επίσης η θερμοκρασία του νερού προσαγωγής να είναι στην κατάλληλη περιοχή. Διακρίνουμε δύο περιπτώσεις:- 1) Η θερμοκρασία του νερού προσαγωγής στα θερμαντικά σώματα είναι μικρότερη από τη θερμοκρασία ρύθμισης του θερμοστάτη κυκλοφορητή (π.χ. 40 °C). Τότε, η επαφή του θερμοστάτη είναι ανοιχτή και δεν επιτρέπει στον κυκλοφορητή να λειτουργήσει. Η λειτουργία του κυκλοφορητή για θερμοκρασίες κάτω από ένα όριο δεν επιτρέπεται, επειδή, αν η θερμοκρασία του νερού προσαγωγής είναι μικρότερη από την θερμοκρασία δωματίου, τότε το νερό θα αφαιρεί θερμότητα από το δωμάτιο αντί να προσθέτει και επομένως το δωμάτιο θα ψύχεται αντί να θερμαίνεται. - 2) Η θερμοκρασία είναι ίση ή μεγαλύτερη από τη θερμοκρασία ρύθμισης του θερμοστάτη. Τότε, η επαφή του θερμοστάτη είναι κλειστή και συνεπώς τίθεται σε λειτουργία ο κυκλοφορητής και το θερμό νερό κυκλοφορεί μέσα από το κύκλωμα θέρμανσης του διαμερίσματος. - Οι τιμές θερμοκρασιών στις οποίες ρυθμίζεται ο θερμοστάτης του κυκλοφορητή είναι από 40 έως 50 °C.",,paper_526.md
Αστραπιαίο,,paper_391.md
## ΠΑ ΡΑ Λ Λ ΗΛΟ K Ε Ι Μ Ε Ν Ο 2M Ι Α Σ Υ Γ Χ Ρ Ο Ν Η A Ν Τ Ι Π Ο Λ Ε Μ Ι Κ Η K Ρ Α Υ Γ Η,,paper_37.md
"## 3. Με αντιδραστήριαΧρησιμοποιώντας κάποιες ουσίες που δίνουν ευαίσθητες αντιδράσεις με τα αλκαλοειδή, μπορούμε να τα ελέγξουμε ποσοτικά.Ευαίσθητες αντιδράσεις είναι εκείνες στις οποίες ελάχιστες διαφορές στην ποσότητά τους εμφανίζουν διαφορές στο αποτέλεσμα. Για παράδειγμα, αν έχουμε μια αντίδραση που θα μας δώσει ένα χρώμα, τότε η ελάχιστη ποσότητα παραπάνω θα πρέπει να δώσει και λίγο πιο έντονο χρώμα.Οι αντιδράσεις που χρησιμοποιούνται για ποσοτικούς προσδιορισμούς, μπορεί να είναι απλές, δηλαδή αμέσως έχουμε ένα αποτέλεσμα που μπορούμε να μετρήσουμε, ή αρκετά πολύπλοκες, όπου μπορεί να έχομε μια σειρά αντιδράσεων μέχρι να πάρουμε ένα αποτέλεσμα.",,paper_754.md
ἔστιν ὃς/ὅστις: τὶς,,paper_38.md
"Το δρόμο της επιστροφής στην ιδιαίτερη πατρίδα τους πήραν απογοητευμένοι οι περισσότεροι Κυδωνιείς πρόσφυγες, ακριβώς για τον αντίθετο λόγο: επειδή απέτυχαν στην επιδίωξή τους να θέσουν στην Δ' Εθνοσυνέλευση το αίτημα της μόνιμης εγκατάστασής τους στην Ελλάδα. Οι Κυδωνιείς δεν εκπροσωπήθηκαν τελικά στη Συνέλευση, μετά από ρητή απαγόρευση του ίδιου του Καποδίστρια, για λόγους εξωτερικής πολιτικής. Η στάση αυτή του Καποδίστρια προκάλεσε την αγανάκτηση των Κυδωνιέων στην Αίγινα και την Ερμούπολη, γεγονός που ενίσχυσε εκεί την αντικαποδιστριακή παράταξη. Περίπου δέκα χρόνια μετά, οι περισσότεροι Κυδωνιείς πρόσφυγες είχαν επιστρέψει στη Μ. Ασία, παίρνοντας θάρρος και από την πολιτική αμνηστίας και προνομίων που εξήγγειλε η οθωμανική κυβέρνηση.Το αίτημα παραχώρησης τόπου για ίδρυση συνοικισμού, το οποίο έθεσαν στη Συνέλευση οι εκπρόσωποι των Θρακών και Βιθυνών, των Σμυρναίων και των Σουλιωτών , έγινε ευνοϊκά δεκτό, χωρίς όμως να υλοποιηθούν οι σχετικές αποφάσεις.Ό,τι δεν έγινε για τόσους πρόσφυγες, η κυβέρνηση το έπραξε γρήγορα για τους 2.000-4.000 νέους Κρήτες πρόσφυγες (1830), που έφθαναν τώρα στα νησιά του Αιγαίου και την Πελοπόννησο, τρομαγμένοι από την κατάσταση στην Κρήτη. Καθώς η διατήρηση της τουρκικής κυριαρχίας στην Κρήτη δεν επέτρεπε την",,paper_90.md
"## 6.4 ΔΟΚΙΜΕΣ ΠΗΔΑΛΙΟΥΧΙΑΣΌταν το πλοίο κατασκευαστεί, απαιτείται ο έλεγχος των πραγματικών ελικτικών ικανοτήτων και της ευ -στάθειας πορείας αυτού. Ο έλεγχος αυτός γίνεται με τη βοήθεια ορισμένων δοκιμών, οι σημαντικότερες από τις οποίες είναι:",,paper_617.md
## ΣκοπόςΝα γνωρίσουν οι μαθητές τα οπωροφόρα δένδρα και τους τρόπους καλλιέργειάς τους.,,paper_338.md
"## Γυµναστική- 27. Πώς «βαφτίζεται» µια πρωτότυπη άσκηση στην ενόργανη γυµναστική; - 28. Ποια είναι τα αγωνίσµατα της ενόργανης, της ρυθµικής, της ακροβατικής γυµναστικής και του τραµπολίνου; - 29. Ποιος είναι ο ρόλος του βοηθού κατά την εκτέλεση ασκήσεων ενόργανης γυµναστικής και τι θα πρέπει να προσέχει; - 30. Τι είναι η αυτοσυγκέντρωση και γιατί είναι σηµαντική στα αθλήµατα της γυµναστικής;",,paper_197.md
"## 32η Άσκηση (Σε εργαστηριακό περιβάλλον Linux).Στην άσκηση αυτή θα δημιουργήσετε ένα κανόνα για το firewall του Linux που θα αποκλείει την πρόσβαση στον Παγκόσμιο Ιστό. Το firewall του Linux είναι το iptables, που ρυθμίζεται με κα -νόνες που δίνονται από τη γραμμή εντολών. Υπάρχει ωστόσο και το γραφικό περιβάλλον gufw που διευκολύνει αρκετά τα πράγματα- 1. Συνδεθείτε με λογαριασμό διαχειριστή σε εικονική ή φυσική μηχανή με λειτουργικό σύστημα Linux. - 2. Από το Software Center βεβαιωθείτε ότι είναι εγκατεστημένες οι εφαρμογές ufw και gufw. Αν δεν είναι εγκαταστήστε τις. - 3. Πατήστε Έναρξη t Ρυθμίσεις t Ρύθμιση Τείχους Προστασίας. Θα σας ζητηθεί το password του διαχειριστή. - 4. Σε περίπτωση που το firewall είναι ανενεργό θα φαίνεται η ένδειξη ΟΧΙ. Πατήστε στο αριστερά κουμπί για να το ενεργοποιήσετε. Αυτό μπορεί να χρειαστεί λίγο χρόνο.- 5. Για να προσθέσετε ένα κανόνα πατήστε στο + στην ενότητα Κανόνες. Στο παράθυρο που θα εμφανισθεί πατήστε στην καρτέλα Για προχωρημένους. - 6. Δώστε στον κανόνα το όνομα «Block Web Access». - 7. Στο πεδίο Πολιτική δώστε «Άρνηση». - 8. Στο πεδίο Direction (κατεύθυνση) δώστε «Out». - 9. Ποιο πρωτόκολλο (TCP ή UDP) και ποια θύρα χρησιμοποιείται για πρόσβαση στον Παγκόσμιο Ιστό; Αν δεν θυμάστε κάντε μια αναζήτηση για HΤTP Port.",,paper_639.md
"## 2) Δοκιμή (πείραμα) λειτουργίας Μ/Σ χωρίς φορτίο- α. Αναγνωρίζουμε με ένα ωμόμετρο τα άκρα των τυλιγμάτων πρωτεύοντος και δευ -τερεύοντος και στη συνέχεια πραγματοποιούμε τη συνδεσμολογία του Μ/Σ, με τα όργανα ελέγχου, όπως δείχνει το σχήμα 1.29.β. Τροφοδοτούμε το πρωτεύον τύλιγμα του Μ/Σ με την τάση του ηλεκτρικού δικτύου (π.χ. με 220V) και στη συνέχεια σημειώνουμε τις ενδείξεις των οργάνων ( A ), ( V $\_{1}$) και ( V$\_{2}$ ).Το αμπερόμετρο (Α) δείχνει το ηλ. ρεύμα λειτουργίας του Μ/Σ χωρίς φορτίο (ή όπως αλλιώς λέμε στο κενό), ενώ τα βολτόμετρα (V$\_{1}$) και (V$\_{2}$) τις τάσεις πρωτεύοντος και δευτερεύοντος χωρίς φορτίο.Από τη δοκιμή αυτή μπορούμε να υπολογίσουμε και τη σχέση μεταφοράς του Μ/Σ (K=U$\_{1}$/U$\_{2}$) προσεγγιστικά.",,paper_524.md
Κεφάλαιο 3·- 1. Στην εικόνα Α να διακρίνεις αν η ακτινο­ γραφία είναι κλασική ή ψηφιακή,,paper_671.md
"## Αββάς ΠινούφριοςO αββάς Πινούφριος ήταν ιερομόναχος και ηγούμενος ενός μεγάλου μοναστηριού που βρισκόταν κοντά σε μια πόλη της Αιγύπτου. Οι αρετές του τον έκαναν ονομαστό σεολόκληρη τη γύρω περιοχή. Ο Πινούφριος, επειδή θεωρούσε υπερβολική όλη αυτή την τιμή των ανθρώπων, κατέφυγε σε μια απόμακρη περιοχή, όπου υπήρχε το φημισμένο μοναστήρι των Ταβεννησιωτών. Χωρίς να πει ποιος είναι, ζήτησε από τους μοναχούς να μείνει στο μοναστήρι. Οι μοναχοί τον άφησαν να περιμένει για πολλές μέρες, δοκιμάζοντας αν η επιθυμία του ήταν πράγματι αληθινή. Τελικά, αφού τον δέχτηκαν, του ανέθεσαν τη θέση του βοηθού ενός νεαρού κηπουρού.Ο Πινούφριος εκτελούσε με ταπείνωση όλα όσα τον πρόσταζε ο κηπουρός. Επιπλέον, τη νύχτα έκανε στα κρυφά διάφορες δουλειές που απέφευγαν να κάνουν οι άλλοι μοναχοί, επειδή τις βαριούνταν ή τις σιχαίνονταν. Βλέποντας το πρωί οι μοναχοί τη δουλειά που είχε γίνει, απορούσαν για το ποιος άραγε την είχε κάνει.Μετά από τρία χρόνια ήρθε τυχαία στη μονή ένας ξένος αδελφός που γνώρι-",,paper_70.md
"## ΕΡΩΤΗΣΕΙΣ- 1. Πώς εξηγείται η καλλιέργεια της αμπέλου σε ολόκληρο τον κόσμο και σε τόσο μεγάλες εκτάσεις; - 2. Τι είναι το «ελληνικό μοντέλο της Αμπελουργίας»; - 3. Να αναφέρετε μερικά στοιχεία που συνδέουν την καλλιέργεια της αμπέλου στην αρχαία με αυτή στη σημερινή Ελλάδα. - 4. Να αναφερθούν οι τρεις πρώτες χώρες παραγωγής κρασιού, σταφίδας και επιτραπέζιων σταφυλιών στον κόσμο. - 5. Να αναφερθούν οι κυριότερες περιοχές παραγωγής σταφίδων και κρασιού στην Ελλάδα. - 6. Ποια είναι τα πιο σημαντικά προβλήματα που αντιμετωπίζει η ελληνική αμπελουργία;",,paper_305.md
"## ΣηµασιολογίαO κλάδος της γλωσσολογίας που µελετά τη σηµασία των λέξεων, προτάσεων και κειµένων.",,paper_106.md
7. ενισχύω ................................................... ......................................................................................................................................... προασπίζω .......................................... ......................................................................................................................................... υπεραμύνομαι ................................... ......................................................................................................................................... προστατεύω ....................................... ......................................................................................................................................... συνηγορώ .............................................. ......................................................................................................................................... ευνοώ ...................................................... .........................................................................................................................................,,paper_149.md
"ΚΥΡΙΑ ΘΕΜΑΤΑ- · Tο κυρίως προοίμιο 1 : Παρουσίαση του Oδυσσέα (α 1-13/<1-10>) - Tο 2ο προοίμιο: H αρχή της ιστορίας του ήρωα (α 14-25/<11-21>)Α'.1. Περίληψη της αραψωδίας: Θεῶν ἀγορά . 2 Ἀθηνᾶς παραίνεσις πρὸς Τηλέμαχον.Tο φαγοπότι των μνηστήρων)Μνηστήρων εὐωχία (Συνέλευση των θεών. Συμβουλές της Aθηνάς προς τον Tηλέμαχο.O ποιητής παρουσιάζει τον πρωταγωνιστή του έργου του με τις βασικές του ιδιότητες, ενώ η Mούσα αρχίζει την εξιστόρηση των περιπετειών του Oδυσσέα από την ακούσια παραμονή του στην Ωγυγία.1. Mούσα με εφτάχορδη κιθάρα/φόρμιγγα. Aγγειογραφία του 5ου αι. π.X. (Mόναχο, Kρατική Συλλογή Aρχαιοτήτων)του, που κατατρώγουν την περιουσία του, και να ταξιδέψει για να ζητήσει πληροφορίες για τον πατέρα του. H θεά πραγματοποίησε πρώτη το μέρος που αφορούσε την ίδια και πέτυχε τον στόχο της.Oι θεοί αποφασίζουν στον Όλυμπο να βοηθήσουν τον Oδυσσέα να επιστρέψει στην Iθάκη και η Aθηνά καταστρώνει αμέσως ένα διπλό σχέδιο: ο Eρμής να μεταβεί στην Ωγυγία και να ανακοινώσει στην Kαλυψώ την απόφαση των θεών για τον νόστο του Oδυσσέα, ενώ η Aθηνά να κατεβεί στην Iθάκη και να παρακινήσει τον Tηλέμαχο να αναλάβει πρωτοβουλίες ως κύριος του σπιτιού: να απαιτήσει να φύγουν από το παλάτι οι μνηστήρες της μητέρας",,paper_35.md
## Γ. ΑΞΙΟΛΟΓΗΣΗΣτο τέλος αυτής της άσκησης θα πρέπει να γνωρίζετε και να είστε ικανοί να:- 1. Διακρίνετε τα χαρακτηριστικά των τρανζίστορ ΡΝΡ και ΝΡΝ. - 2. Διακρίνετε τους ακροδέκτες εκπομπού βάσης και συλλέκτη στους διαφόρους τύπους τρανζίστορ. - 3. Ερμηνεύετε και να αναλύετε τις χαρακτηριστικές εισόδου και εξόδου ενός τρανζίστορ. - 4. Υπολογίζετε το συντελεστή ενίσχυσης του κυκλώματος.,,paper_516.md
"## ΚοινωνικοποίησηΗ οικογένεια μεταδίδει στο παιδί μία γλώσσα, αξίες, κανόνες, τρόπους συμπεριφοράς και ζωής, γνώσεις, πρότυπα εμπειρίες.",,paper_698.md
"Μέσα στο εργαστήριο, η παρατήρηση της συμπεριφοράς του ζώου πρέπει να πραγματοποιείται σε ένα περιβάλλον όσο πιο φυσικό γίνεται. Μόνο τότε μπορούμε να μελετήσουμε τις αλληλεπιδράσεις οργανισμού - περιβάλλοντος και να αποδώσουμε τα ιδιαίτερα χαρακτηριστικά κάθε ζώου. Καταλαβαίνουμε ότι κάθε ερέθισμα είναι ένα σήμα που δρα εκλεκτικά στον προγραμματισμένο γενετικά μηχανισμό.Υπάρχουν επίσης σήματα οπτικά, τα χρώματα των φτερών, τα κέρατα των ελαφιών, το φούσκωμα των φτερών. Σήματα ακουστικά, όπως για παράδειγμα οι κραυγές των ζώων ή το κελάηδημα των πουλιών. Άλλο ένα είδος σημάτων είναι τα χημικά σήματα, που χρησιμοποιούνται από τα έντομα, όπως είναι οι διάφορες ορμόνες που εκκρίνουν για να τραβήξουν το σύντροφό τους. Τέλος υπάρχουν και τα απτικά μηνύματα, όπως για παράδειγμα οι σφήκες επικοινωνούν χτυπώντας τις κεραίες τους. Συναντάμε οσφρητικά, ηλεκτρικά, μαγνητικά σήματα. Όταν μελετηθούν στην ολότητά τους τα σήματα, ο άνθρωπος θα μπορεί να δαμάσει τα ζώα. Γνω -ρίζει τις αντιδράσεις τους, όταν είναι απομονωμένα στο εργαστήριο ή μέσα στο περιβάλλον τους, κι έτσι επεμβαίνει είτε για το καλό των ζώων είτε για το δικό του, γιατί η παρατήρηση των ζώων μας βοηθά να ανακαλύψουμε τα μυστήρια του εγκεφάλου, των νευρώνων.",,paper_698.md
"- -Παγιάτης ΧαράλαμποςΤεχνολόγος Ηλ/γος Μηχανικός, Εκπ/κός Β/θμιας Εκπ/σης",,paper_522.md
## 4.3. Χρήση της υπηρεσίας Usenet με το Outlook Express και με το Free Agent (ΕΑ)Εκφώνηση: Στην πρώτη άσκηση οι μαθητές θα μάθουν να χρησιμοποιούν την υπηρεσία Usenet για να συμμετέχουν σε ομάδες συζητήσεων.,,paper_509.md
"## 4.1.2.β Συνεχής βελτίωση διεργασιώνΗ δεύτερη αρχή είναι η δέσμευση της επιχείρησης για συνεχή έλεγχο και επανεξέταση των τεχνικών και διοικητικών διαδικασιών, με στόχο την αναζή -τηση τρόπων αποτελεσματικότερης λειτουργίας. Αυτή η αρχή στηρίζεται στη θεώρηση ότι η επιχείρηση είναι ένα σύστημα αλληλοσυνδεόμενων διεργασι -ών. Η διαρκής βελτίωσή τους παρέχει στις επιχειρήσεις τη δυνατότητα να ικα νοποιούν τις προσδοκίες των πελατών τους, οι οποίες συνεχώς διευρύνονται. Οι αντίστοιχες πρακτικές υποστήριξης της δεύτερης βασικής αρχής, περιλαμ -βάνουν την ανάλυση διεργασιών και τον επανασχεδιασμό.",,paper_351.md
"Εὐθύς (τε) - καὶ 1 64γ.Ευκτική : στις ανεξάρτητες προτάσεις 92α, 1 04 (δυνητική 1 06, ευχετική 1 05), στις εξαρτημένες προτάσεις 92β, 74 (δυνητική 74γ, 1 88.2γ, επαναληπτική 1 84στ, 1 88.2γ, πλάγιου λόγου 1 74ε, από έλξη 1 80 υποσημ. 5, 1 99.4γ).Ἐφ ' ᾧ, ἐφ ' ᾧτε 1 8 1 . 1 β, 1 8 1 .2ε.Ἤ: διαζευκτικό 1 67, σε β' όρο σύγκρισης 4 1 .2 και παρατήρηση, ἢ ὡς / ἢ ὥστε 4 1 παρατήρηση α.Ἦ (μόριο) 7. α, 1 59. 11 .Ἤδη (τε) - καὶ 64γ. Ημιπερίοδος 1 β.Ἤν : ερωτηματικό 1 78. 1 α, υποθετικό 1 82. 1 -2, ἢν καὶ 1 86. 1 , ἤντε -ἤντε 1 67γ, 1 85β.",,paper_38.md
"## Α. ΘΕΩΡΗΤΙΚΟ ΜΕΡΟΣΠολλές φορές υπάρχει ανάγκη να συνδεθούν δύο ή περισσότερα πηνία σε σειρά ή παράλληλα. Στις περιπτώσεις αυτές, όταν τα πηνία συνδέονται σε σειρά μεταξύ τους και εφόσον δεν υπάρχει μαγνητική σύζευξη, δηλαδή δεν έχουμε καμία μαγνητική επίδραση του ενός προς το άλλο τότε η ισοδύναμη συνολική αυτεπαγωγή (L$\_{0}$) που παρουσιάζουν τα πηνία στο κύκλωμα είναι L$\_{0}$ = L$\_{1 }$+ L$\_{2 }$+ …… + L$\_{ν}$.Αν τα πηνία συνδέονται παράλληλα μεταξύ τους τότε η ισοδύναμη ολική αυτεπαγωγή (L$\_{0}$), που παρουσιάζουν τα πηνία στο κύκλωμα είναι:Στην περίπτωση που τα πηνία τα οποία συνδέονται μεταξύ τους είναι δύο τότε η παρα -πάνω σχέση απλουστεύεται και γίνεται L L L L L 0 1 2 1 2Από τα παραπάνω φαίνεται ότι κατά τη σύνδεση πηνίων σε σειρά ή παράλληλα ισχύ -ουν τα ίδια όπως και σε παρόμοιες συνδέσεις ωμικών αντιστάσεων, με την προϋπόθεση ότι πάντοτε μεταξύ των συνδεδεμένων πηνίων δεν υπάρχει καμία επαγωγική σύζευξη.Η συνολική αυτεπαγωγική αντίσταση της συνδεσμολογίας των πηνίων είναι:",,paper_516.md
Εικόνα 4.7Σημείωση: Οι μέθοδοι Α και Β είναι yνwστές ως «η προβολή του κολυμβητή» (swimmer's view).Οδηyίεc; αναπνοής: Ο $\_{εξεταζόμενος }$ πρέπει να μην αναπνέει.,,paper_691.md
"·Να τα βοηθήσουν να αντιληφθούν ότι υπάρχει αντιστοιχία ανάμεσα στον προφορικό και το γραπτό λόγο και ότι ο προφορικός λόγος μετατρέπεται σε γραπτό μέσα από ένα σύστημα συμβολικής απεικόνισης (κωδικοποίηση) και το αντίστροφο (αποκωδικοποίηση).- · Να τα υποβοηθήσουν να προσεγγίσουν, διαισθητικά έστω, τη σημασιολογική, γραμματική, συντακτική και μορφοφωνολογική πλευρά της γλώσσας μας», (Από το Βιβλίο δραστηριοτήτων της Νηπιαγωγού). - Να εισαγάγουν βαθμιαία τα νήπια στη σωστή δόμηση του προφορικού λόγου (λέξεις- προτάσεις). ·",,paper_740.md
"## Εργασία- 1. Αναλαμβάνετε να «στήσετε» ένα μαθητικό περιοδικό. Σκεφτείτε και καταγράψτε το ρόλο που πρέπει να διαδραματίσει ο αρχηγός της ομάδας σας. Πρέπει να είναι κι αυτός/ή μαθητής/τρια. Ποια είναι κατά τη γνώμη σας τα χαρακτηριστικά της προσωπικότητας που πρέπει να διαθέτει ο αρ -χηγός, για να πετύχει η ομάδα τους στόχους της; Ποιος είναι ο τύπος της αρχηγίας που πρέπει να υιοθετήσει;",,paper_698.md
"## 8. 1. Η κατασκευή της σπονδυλικής στήληςΗ σπονδυλική στήλη βρίσκεται στη μέση ακριβώς της οπίσθιας επιφάνειας του σώματος και εκτείνεται από τη βάση του κρανίου μέχρι την κατώτερη μοίρα της λεκάνης. Χρησιμεύει για:- 2. Να συνδέει τα άνω με τα κάτω άκρα. - 1. Να στηρίζει το κεφάλι. - 3. Να στηρίζει τον κορμό καιΗ σπονδυλική στήλη αποτελείται από τρία μέρη: τους σπονδύλους, το ιερό οστό και τον κόκκυγα. Διαιρείται σε τέσσερις μοίρες: την αυχενική, τη θωρακική, την οσφυϊκή και την ιεροκοκκυγική. Επίσης σχηματίζει τέσσερα οβελιαία κυρτώματα: το αυχενικό με το κυρτό μπροστά, το θωρακικό (κυρτό πίσω), το οσφυϊκό (κυρτό μπροστά) και το ιεροκοκκυγικό (κυρτό πίσω).- 4. Να προφυλάσσει το νωτιαίο μυελό και τις ρίζες των νεύρων.Σχ. 8.1. Η σπονδυλική στήλη. Προσαρμοσμένο από το: Στεργιούλας Α. Τραυματισμοί στα ΣΠΟΡ, Εκδ. Συμμετρία, 1989.",,paper_706.md
"Κόκκυγας 23, 24, 30, 35,",,paper_671.md
"Το αλφάβητο του Μπράιγ.Όντας καθηγητής, ανακάλυψε ένα σύστημα γραφής που επιτρέπει στα τυφλά άτομα να διαβάζουν. Σε αυτό το αλφάβητο, τα γράμματα αποτελούνται από τελείες που προεξέχουν στο χαρτί σε διάφορους συνδυασμούς. Η ανάγνωση γίνεται με την αφή. Με αυτόν τον τρόπο μπόρεσαν και γράφτηκαν λογοτεχνικά βιβλία, βιβλία μουσικής και όλα όσα είδαμε πιο πάνω.Φτιάχνοντας τους ανάγλυφους χάρτες περιοχών, τις ανάγλυφες φωτο -γραφίες κτιρίων, μπορούν τα τυφλά άτομα να αναγνωρίσουν την πόλη που ζουν σε σχέση με κάποια άλλη πόλη.Τα τυφλά άτομα σταδιακά μαθαίνουν να καλλιεργούν και τις άλλες αισθήσεις τους, αφού η όραση δεν τους βοηθά. Έτσι, αναγνωρίζουν τον κόσμο από τις μυρωδιές του. Η όσφρηση δηλαδή γίνεται ένας ακόμη τρόπος επικοινωνίας όπως η αφή. Όπως για παράδειγμα η διαφορά οσμής ανάμεσα στα τριαντάφυλλα και στα γαρύφαλλα. Σε αυτήν την περίπτωση, η αφή σε συνδυασμό με την όσφρηση επιτρέπουν στα άτομα να φτιάξουν τη δική τους εικόνα. Επίσης ο ρόλος της ακοής είναι σημαντικός. Έτσι, ένας τρόπος εκπαίδευσης όπως και ενημέρωσης για τα τυφλά άτομα είναι η Ακουστική Βιβλιοθήκη, τα βιβλία γραμμένα σε κασέτες ήχου.",,paper_698.md
"## 7.4.4 Η πράξη της τυποποίησης - συσκευασίαςΜια παρτίδα ελαιολάδου θεωρείται τυποποιημένη και έτοιμη να συ -σκευασθεί, όταν τα χημικά και τα άλλα χαρακτηριστικά της συμπίπτουν πλήρως με εκείνα της αντίστοιχης κατηγορίας στον 2568/91 κανονισμό της Ε.Ε. Εάν υπάρχει απόκλιση, τότε ή θα γίνει μετακίνηση σε άλλη κατη -γορία (π.χ από έξτρα σε παρθένο εκλεκτό ) ή θα γίνουν αναμείξεις μέχρι την επίτευξη του στόχου.Οι τυποποιητές-συσκευαστές του ελαιολάδου θα πρέπει να γνωρίζουν ότι στην τυποποίηση μόνο τα τέσσερα χαρακτηριστικά, δηλαδή η ογκομε -τρούμενη οξύτητα, ο δείκτης υπεροξειδίου και οι δύο μεταβλητές απορ -ρόφησης του φωτός στην υπεριώδη περιοχή Κ$\_{232}$ και Κ$\_{270}$, υπόκεινται σε γρήγορη και απότομη διακύμανση και λαμβάνονται ιδιαίτερα υπόψη στην τυποποίηση - συσκευασία από τις αρχές ελέγχου.Επίσης, μια παρτίδα ελαιολάδου που καλύπτει τα παραπάνω τέσσερα χαρακτηριστικά σχεδόν πάντοτε καλύπτει και τα υπόλοιπα είκοσι (20) που προβλέπει ο κανονισμός 2568/91, εκτός αν η παρτίδα έχει νοθευτεί με σπορέλαια ή άλλες λιπαρές ουσίες. Άλλωστε τα 20 άλλα χαρακτηριστικά προσδιορίζονται μόνο σε εξαιρετικές περιπτώσεις και μόνο αν προκύψουν θέματα αμφισβήτησης ή υποψίες για νοθεία.",,paper_320.md
Οργανισμός,,paper_47.md
## Άσκηση 2η,,paper_391.md
Παρακείμενος,,paper_114.md
Δ. ΟΙΚΟΝΟΜΟΥ,,paper_391.md
ΚΥΚΝΟΣ Α.Ε.,,paper_391.md
